"Id","Eventable type","Eventable","Event type","Title","Description","Date","Url"
"5886","Legislation","8646","Passed/Approved","Law passed","","03/07/2018",""
"5885","Legislation","2014","Passed/Approved","Law passed","","19/11/2019",""
"5884","Legislation","1638","Passed/Approved","Law passed","","15/10/2008",""
"5883","Legislation","8612","Passed/Approved","Law passed","","05/02/2016",""
"5882","Legislation","8613","Passed/Approved","Law passed","","26/01/2017",""
"5881","Legislation","8614","Passed/Approved","Law passed","","06/12/2019",""
"5880","Legislation","8615","Passed/Approved","Law passed","","08/07/2009",""
"5879","Legislation","1713","Passed/Approved","Law passed","","07/11/2019",""
"5878","Legislation","8617","Passed/Approved","Law passed","","05/06/2008",""
"5877","Legislation","1579","Passed/Approved","Law passed","","01/06/2013",""
"5876","Legislation","8619","Passed/Approved","Law passed","","11/08/2014",""
"5875","Legislation","8579","Passed/Approved","Law passed","","05/10/2016",""
"5874","Legislation","1814","Passed/Approved","Law passed","","13/06/2012",""
"5873","Legislation","1385","Passed/Approved","Law passed","","08/03/2013",""
"5872","Legislation","8624","Passed/Approved","Law passed","","27/03/2018",""
"5871","Legislation","1726","Passed/Approved","Law passed","","25/12/2012",""
"5870","Legislation","8616","Passed/Approved","Law passed","","01/07/2015",""
"5869","Legislation","8628","Passed/Approved","Law passed","","25/12/2015",""
"5868","Legislation","8630","Passed/Approved","Law passed","","25/12/2015",""
"5867","Legislation","8657","Passed/Approved","Law passed","","22/03/2017",""
"5866","Legislation","2004","Passed/Approved","Law passed","","16/06/2015",""
"5865","Legislation","1175","Passed/Approved","Law passed","","25/12/2012",""
"5864","Legislation","8467","Passed/Approved","Law passed","","23/06/2005",""
"5863","Legislation","1731","Passed/Approved","Law passed","","01/04/2015",""
"5862","Legislation","1056","Passed/Approved","Law passed","","25/12/2009",""
"5861","Legislation","1291","Passed/Approved","Law passed","","25/12/2009",""
"5860","Legislation","1312","Passed/Approved","Law passed","","19/11/2014",""
"5859","Legislation","8642","Passed/Approved","Law passed","","11/06/2019",""
"5858","Legislation","1490","Passed/Approved","Law passed","","03/05/2012",""
"5857","Legislation","4743","Passed/Approved","Law passed","","25/12/2014",""
"5856","Legislation","4844","Passed/Approved","Law passed","","25/12/2014",""
"5855","Legislation","8649","Passed/Approved","Law passed","","01/05/2014",""
"5854","Legislation","8126","Passed/Approved","Law passed","","25/12/2014",""
"5853","Legislation","8650","Passed/Approved","Law passed","","27/07/2015",""
"5852","Legislation","8660","Passed/Approved","Law passed","","01/08/2014",""
"5851","Legislation","1791","Passed/Approved","Law passed","","19/06/2019",""
"5850","Legislation","8132","Passed/Approved","Law passed","","25/12/2015",""
"5849","Legislation","8149","Passed/Approved","Law passed","","25/12/2011",""
"5848","Legislation","8663","Passed/Approved","Law passed","","19/01/2018",""
"5847","Legislation","8195","Passed/Approved","Law passed","","06/09/2019",""
"5846","Legislation","4453","Passed/Approved","Law passed","","25/12/2007",""
"5845","Legislation","8239","Passed/Approved","Law passed","","25/12/2015",""
"5844","Legislation","8664","Passed/Approved","Law passed","","25/12/2015",""
"5843","Legislation","8460","Passed/Approved","Law passed","","25/12/2016",""
"5842","Legislation","8507","Passed/Approved","Law passed","","01/07/2014",""
"5841","Legislation","8521","Passed/Approved","Law passed","","01/01/2015",""
"5840","Legislation","8632","Passed/Approved","Law passed","","25/12/2015",""
"5839","Legislation","1475","Passed/Approved","Law passed","","25/12/2015",""
"5838","Legislation","8584","Passed/Approved","Law passed","","25/12/2014",""
"5837","Legislation","8671","Passed/Approved","Law passed","","27/01/2014",""
"5836","Legislation","1642","Passed/Approved","Law passed","","10/10/2001",""
"5835","Legislation","8515","Passed/Approved","Law passed","","11/04/2019",""
"5834","Legislation","8142","Passed/Approved","Law passed","","01/04/2016",""
"5833","Legislation","8622","Passed/Approved","Law passed","","09/04/2009",""
"5832","Legislation","8676","Passed/Approved","Law passed","","21/05/2018",""
"5831","Legislation","8677","Passed/Approved","Law passed","","11/06/2018",""
"5830","Legislation","8678","Passed/Approved","Law passed","","11/06/2018",""
"5829","Legislation","8680","Passed/Approved","Law passed","","18/06/2018",""
"5828","Legislation","8623","Passed/Approved","Law passed","","07/02/2009",""
"5827","Legislation","8683","Passed/Approved","Law passed","","08/09/2016",""
"5826","Legislation","8682","Passed/Approved","Law passed","","03/05/2018",""
"5825","Legislation","8686","Passed/Approved","Law passed","","12/10/2017",""
"5824","Legislation","8685","Passed/Approved","Law passed","","30/10/2017",""
"5823","Legislation","8689","Passed/Approved","Law passed","","16/06/2017",""
"5822","Legislation","8691","Passed/Approved","Law passed","","05/04/2017",""
"5821","Legislation","8690","Passed/Approved","Law passed","","16/06/2017",""
"5820","Legislation","8692","Passed/Approved","Law passed","","28/06/2017",""
"5819","Legislation","8693","Passed/Approved","Law passed","","28/06/2013",""
"5817","Legislation","8697","Passed/Approved","Law passed","","24/07/2018",""
"5816","Legislation","8696","Passed/Approved","Law passed","","14/12/2017",""
"5815","Legislation","8699","Passed/Approved","Law passed","","27/07/2018",""
"5814","Legislation","8698","Passed/Approved","Law passed","","01/10/2016",""
"5813","Legislation","4847","Passed/Approved","Law passed","","25/12/2015",""
"5812","Legislation","8701","Passed/Approved","Law passed","","08/04/2010",""
"5811","Legislation","8700","Passed/Approved","Law passed","","25/12/2016",""
"5810","Legislation","8702","Passed/Approved","Law passed","","02/05/2018",""
"5809","Legislation","8703","Passed/Approved","Law passed","","11/11/2019",""
"5808","Legislation","8704","Passed/Approved","Law passed","","01/04/2016",""
"5807","Legislation","8705","Passed/Approved","Law passed","","01/10/2015",""
"5806","Legislation","8706","Passed/Approved","Law passed","","25/12/2010",""
"5805","Legislation","8707","Passed/Approved","Law passed","","01/12/2016",""
"5804","Legislation","8708","Passed/Approved","Law passed","","01/12/2016",""
"5803","Legislation","8709","Passed/Approved","Law passed","","02/03/2017",""
"5802","Legislation","8711","Passed/Approved","Law passed","","10/07/2018",""
"5801","Legislation","8712","Passed/Approved","Law passed","","30/05/2018",""
"5800","Legislation","8713","Passed/Approved","Law passed","","05/06/2018",""
"5799","Legislation","8714","Passed/Approved","Law passed","","01/06/2016",""
"5798","Legislation","8715","Passed/Approved","Law passed","","25/12/2018",""
"5797","Legislation","8716","Passed/Approved","Law passed","","02/08/2018",""
"5796","Legislation","8717","Passed/Approved","Law passed","","16/08/2018",""
"5795","Legislation","8718","Passed/Approved","Law passed","","25/12/2018",""
"5794","Legislation","8719","Passed/Approved","Law passed","","25/12/2013",""
"5793","Legislation","8721","Passed/Approved","Law passed","","25/12/2017",""
"5792","Legislation","8722","Passed/Approved","Law passed","","15/01/1999",""
"5791","Legislation","8723","Passed/Approved","Law passed","","12/06/2018",""
"5790","Legislation","8724","Passed/Approved","Law passed","","24/09/2018",""
"5789","Legislation","8726","Passed/Approved","Law passed","","01/09/2018",""
"5788","Legislation","8727","Passed/Approved","Law passed","","25/12/2016",""
"5787","Legislation","8730","Passed/Approved","Law passed","","25/12/2013",""
"5786","Legislation","8728","Passed/Approved","Law passed","","25/12/2015",""
"5785","Legislation","8729","Passed/Approved","Law passed","","25/12/2003",""
"5784","Legislation","8731","Passed/Approved","Law passed","","20/02/2017",""
"5783","Legislation","8732","Passed/Approved","Law passed","","15/03/2017",""
"5782","Legislation","8733","Passed/Approved","Law passed","","25/12/2014",""
"5781","Legislation","8734","Passed/Approved","Law passed","","25/12/2016",""
"5780","Legislation","8735","Passed/Approved","Law passed","","01/06/2017",""
"5779","Legislation","8736","Passed/Approved","Law passed","","01/06/2018",""
"5778","Legislation","8737","Passed/Approved","Law passed","","16/05/2018",""
"5777","Legislation","8738","Passed/Approved","Law passed","","20/04/2018",""
"5776","Legislation","8743","Passed/Approved","Law passed","","30/07/2015",""
"5775","Legislation","8741","Passed/Approved","Law passed","","27/04/2017",""
"5774","Legislation","8740","Passed/Approved","Law passed","","07/09/2017",""
"5773","Legislation","8742","Passed/Approved","Law passed","","01/10/2015",""
"5772","Legislation","8744","Passed/Approved","Law passed","","12/12/2017",""
"5771","Legislation","8745","Passed/Approved","Law passed","","01/11/2016",""
"5770","Legislation","8746","Passed/Approved","Law passed","","30/05/2018",""
"5769","Legislation","8752","Passed/Approved","Law passed","","15/06/2017",""
"5768","Legislation","8756","Passed/Approved","Law passed","","22/11/2018",""
"5767","Legislation","8749","Passed/Approved","Law passed","","21/06/2018",""
"5766","Legislation","8751","Passed/Approved","Law passed","","14/11/2016",""
"5765","Legislation","8755","Passed/Approved","Law passed","","10/09/2015",""
"5764","Legislation","8750","Passed/Approved","Law passed","","05/10/2018",""
"5763","Legislation","8766","Passed/Approved","Law passed","","01/04/2011",""
"5762","Legislation","8767","Passed/Approved","Law passed","","16/04/2010",""
"5761","Legislation","8765","Passed/Approved","Law passed","","26/03/2018",""
"5760","Legislation","8761","Passed/Approved","Law passed","","23/09/2014",""
"5759","Legislation","8760","Passed/Approved","Law passed","","24/07/2016",""
"5758","Legislation","8762","Passed/Approved","Law passed","","16/11/1990",""
"5757","Legislation","8759","Passed/Approved","Law passed","","10/03/2008",""
"5756","Legislation","8758","Passed/Approved","Law passed","","28/04/2014",""
"5755","Legislation","8770","Passed/Approved","Law passed","","13/06/2019",""
"5754","Legislation","8771","Passed/Approved","Law passed","","07/12/2009",""
"5753","Legislation","8773","Passed/Approved","Law passed","","25/02/2019",""
"5752","Legislation","8779","Passed/Approved","Law passed","","25/12/2015",""
"5751","Legislation","8788","Passed/Approved","Law passed","","01/06/2013",""
"5750","Legislation","8772","Passed/Approved","Law passed","","15/03/2018",""
"5749","Legislation","8774","Passed/Approved","Law passed","","25/05/2012",""
"5748","Legislation","8776","Passed/Approved","Law passed","","23/01/2017",""
"5747","Legislation","8784","Passed/Approved","Law passed","","01/06/2013",""
"5746","Legislation","8786","Passed/Approved","Law passed","","01/06/2013",""
"5745","Legislation","8785","Passed/Approved","Law passed","","01/08/2015",""
"5744","Legislation","8787","Passed/Approved","Law passed","","01/11/2015",""
"5743","Legislation","8789","Passed/Approved","Law passed","","17/04/2018",""
"5742","Legislation","8883","Passed/Approved","Law passed","","06/02/2012",""
"5741","Legislation","8869","Passed/Approved","Law passed","","01/11/2008",""
"5740","Legislation","8882","Passed/Approved","Law passed","","03/10/2014",""
"5739","Legislation","8876","Passed/Approved","Law passed","","13/06/2017",""
"5738","Legislation","8862","Passed/Approved","Law passed","","25/02/2014",""
"5737","Legislation","8801","Passed/Approved","Law passed","","14/12/2018",""
"5736","Legislation","8881","Passed/Approved","Law passed","","01/11/2014",""
"5735","Legislation","8873","Passed/Approved","Law passed","","12/10/2019",""
"5734","Legislation","8866","Passed/Approved","Law passed","","03/02/2016",""
"5733","Legislation","8864","Passed/Approved","Law passed","","01/02/2016",""
"5732","Legislation","8885","Passed/Approved","Law passed","","05/11/2013",""
"5731","Legislation","8877","Passed/Approved","Law passed","","11/05/2016",""
"5730","Legislation","8871","Passed/Approved","Law passed","","01/03/2010",""
"5729","Legislation","8867","Passed/Approved","Law passed","","01/06/2018",""
"5728","Legislation","8859","Passed/Approved","Law passed","","25/12/2005",""
"5727","Legislation","8851","Passed/Approved","Law passed","","01/05/2017",""
"5726","Legislation","8847","Passed/Approved","Law passed","","25/12/2009",""
"5725","Legislation","8845","Passed/Approved","Law passed","","25/12/2011",""
"5724","Legislation","8849","Passed/Approved","Law passed","","25/12/1998",""
"5723","Legislation","8844","Passed/Approved","Law passed","","01/07/2013",""
"5722","Legislation","8836","Passed/Approved","Law passed","","31/05/2011",""
"5721","Legislation","8855","Passed/Approved","Law passed","","25/12/2010",""
"5720","Legislation","8831","Passed/Approved","Law passed","","12/06/2018",""
"5719","Legislation","8833","Passed/Approved","Law passed","","25/12/2009",""
"5718","Legislation","8837","Passed/Approved","Law passed","","25/12/2017",""
"5717","Legislation","8841","Passed/Approved","Law passed","","01/01/2016",""
"5716","Legislation","8839","Passed/Approved","Law passed","","01/12/2016",""
"5715","Legislation","8829","Passed/Approved","Law passed","","30/08/2011",""
"5714","Legislation","8827","Passed/Approved","Law passed","","21/04/2016",""
"5713","Legislation","8823","Passed/Approved","Law passed","","01/09/2015",""
"5712","Legislation","8819","Passed/Approved","Law passed","","29/05/2015",""
"5711","Legislation","8817","Passed/Approved","Law passed","","01/08/2005",""
"5710","Legislation","8815","Passed/Approved","Law passed","","26/06/2014",""
"5709","Legislation","8813","Passed/Approved","Law passed","","11/02/2009",""
"5708","Legislation","8804","Passed/Approved","Law passed","","06/01/2019",""
"5707","Legislation","8775","Passed/Approved","Law passed","","09/06/2009",""
"5706","Legislation","8782","Passed/Approved","Law passed","","01/06/2013",""
"5705","Legislation","8803","Passed/Approved","Law passed","","19/11/2015",""
"5704","Legislation","8932","Passed/Approved","Law passed","","19/03/2019",""
"5703","Legislation","8934","Passed/Approved","Law passed","","01/01/2017",""
"5702","Legislation","8835","Passed/Approved","Law passed","","25/12/2013",""
"5701","Legislation","9340","Passed/Approved","Law passed","","23/10/2009",""
"5700","Legislation","9338","Passed/Approved","Law passed","","19/08/2011",""
"5699","Legislation","9334","Passed/Approved","Law passed","","25/05/2018",""
"5698","Legislation","9332","Passed/Approved","Law passed","","07/08/2017",""
"5697","Legislation","9330","Passed/Approved","Law passed","","07/08/2017",""
"5696","Legislation","9326","Passed/Approved","Law passed","","28/05/2018",""
"5695","Legislation","9322","Passed/Approved","Law passed","","25/12/2016",""
"5694","Legislation","9320","Passed/Approved","Law passed","","25/12/2014",""
"5693","Legislation","9314","Passed/Approved","Law passed","","01/11/2017",""
"5692","Legislation","9312","Passed/Approved","Law passed","","25/12/1984",""
"5691","Legislation","9310","Passed/Approved","Law passed","","25/12/2007",""
"5690","Legislation","9308","Passed/Approved","Law passed","","15/10/2012",""
"5689","Legislation","9306","Passed/Approved","Law passed","","25/12/2016",""
"5688","Legislation","9304","Passed/Approved","Law passed","","02/08/2013",""
"5687","Legislation","9302","Passed/Approved","Law passed","","26/08/2015",""
"5686","Legislation","9300","Passed/Approved","Law passed","","04/12/2015",""
"5685","Legislation","9296","Passed/Approved","Law passed","","22/11/2017",""
"5684","Legislation","9290","Passed/Approved","Law passed","","03/02/2014",""
"5683","Legislation","9288","Passed/Approved","Law passed","","22/05/2015",""
"5682","Legislation","9284","Passed/Approved","Law passed","","25/12/2010",""
"5681","Legislation","9282","Passed/Approved","Law passed","","19/05/2016",""
"5680","Legislation","9278","Passed/Approved","Law passed","","31/01/2014",""
"5679","Legislation","9276","Passed/Approved","Law passed","","07/06/2013",""
"5678","Legislation","9274","Passed/Approved","Law passed","","20/06/2016",""
"5677","Legislation","9272","Passed/Approved","Law passed","","07/03/2014",""
"5676","Legislation","9270","Passed/Approved","Law passed","","31/01/2014",""
"5675","Legislation","9262","Passed/Approved","Law passed","","25/02/2016",""
"5674","Legislation","9258","Passed/Approved","Law passed","","08/08/2017",""
"5673","Legislation","9256","Passed/Approved","Law passed","","24/10/2017",""
"5672","Legislation","9254","Passed/Approved","Law passed","","15/01/2016",""
"5671","Legislation","9252","Passed/Approved","Law passed","","25/12/2013",""
"5670","Legislation","9248","Passed/Approved","Law passed","","13/12/2007",""
"5669","Legislation","9246","Passed/Approved","Law passed","","02/06/2014",""
"5668","Legislation","9236","Passed/Approved","Law passed","","20/05/2016",""
"5667","Legislation","9230","Passed/Approved","Law passed","","11/03/2006",""
"5666","Legislation","9228","Passed/Approved","Law passed","","23/07/2006",""
"5665","Legislation","9222","Passed/Approved","Law passed","","11/05/2015",""
"5664","Legislation","9220","Passed/Approved","Law passed","","30/09/2016",""
"5663","Legislation","9218","Passed/Approved","Law passed","","25/12/2005",""
"5662","Legislation","9214","Passed/Approved","Law passed","","01/09/2017",""
"5661","Legislation","9216","Passed/Approved","Law passed","","25/12/2015",""
"5660","Legislation","9212","Passed/Approved","Law passed","","30/04/2017",""
"5659","Legislation","9210","Passed/Approved","Law passed","","16/03/1992",""
"5658","Legislation","9206","Passed/Approved","Law passed","","29/06/2009",""
"5657","Legislation","9204","Passed/Approved","Law passed","","04/05/2015",""
"5656","Legislation","9196","Passed/Approved","Law passed","","10/10/2008",""
"5655","Legislation","9190","Passed/Approved","Law passed","","03/03/2012",""
"5654","Legislation","9180","Passed/Approved","Law passed","","12/12/2019",""
"5653","Legislation","9174","Passed/Approved","Law passed","","01/08/1996",""
"5652","Legislation","9172","Passed/Approved","Law passed","","10/09/2019",""
"5651","Legislation","9170","Passed/Approved","Law passed","","25/12/2013",""
"5650","Legislation","9168","Passed/Approved","Law passed","","03/11/2016",""
"5649","Legislation","9166","Passed/Approved","Law passed","","25/12/2016",""
"5648","Legislation","9164","Passed/Approved","Law passed","","01/10/2011",""
"5647","Legislation","9162","Passed/Approved","Law passed","","10/10/2012",""
"5646","Legislation","9158","Passed/Approved","Law passed","","24/10/2012",""
"5645","Legislation","9150","Passed/Approved","Law passed","","15/06/1998",""
"5644","Legislation","9148","Passed/Approved","Law passed","","14/10/2017",""
"5643","Legislation","9144","Passed/Approved","Law passed","","03/03/2007",""
"5642","Legislation","9142","Passed/Approved","Law passed","","25/12/2010",""
"5641","Legislation","9134","Passed/Approved","Law passed","","25/12/2004",""
"5640","Legislation","9132","Passed/Approved","Law passed","","11/09/1996",""
"5639","Legislation","9128","Passed/Approved","Law passed","","04/08/2002",""
"5638","Legislation","9126","Passed/Approved","Law passed","","02/08/2011",""
"5637","Legislation","9124","Passed/Approved","Law passed","","14/11/2014",""
"5636","Legislation","9120","Passed/Approved","Law passed","","29/04/2015",""
"5635","Legislation","9114","Passed/Approved","Law passed","","27/09/2016",""
"5634","Legislation","9112","Passed/Approved","Law passed","","22/10/1999",""
"5633","Legislation","9110","Passed/Approved","Law passed","","25/12/2017",""
"5632","Legislation","9102","Passed/Approved","Law passed","","03/11/2011",""
"5631","Legislation","9098","Passed/Approved","Law passed","","16/12/2013",""
"5630","Legislation","9094","Passed/Approved","Law passed","","19/09/2014",""
"5629","Legislation","9090","Passed/Approved","Law passed","","24/02/2016",""
"5628","Legislation","9070","Passed/Approved","Law passed","","01/05/2018",""
"5627","Legislation","9068","Passed/Approved","Law passed","","04/12/2017",""
"5626","Legislation","9064","Passed/Approved","Law passed","","01/07/2016",""
"5625","Legislation","9060","Passed/Approved","Law passed","","14/12/2005",""
"5624","Legislation","9058","Passed/Approved","Law passed","","14/10/2016",""
"5623","Legislation","9056","Passed/Approved","Law passed","","26/07/2012",""
"5622","Legislation","9052","Passed/Approved","Law passed","","12/03/2002",""
"5621","Legislation","9050","Passed/Approved","Law passed","","28/08/2008",""
"5620","Legislation","9042","Passed/Approved","Law passed","","06/10/2008",""
"5619","Legislation","9040","Passed/Approved","Law passed","","05/01/2018",""
"5618","Legislation","9028","Passed/Approved","Law passed","","10/07/2015",""
"5617","Legislation","9026","Passed/Approved","Law passed","","12/11/2016",""
"5616","Legislation","8986","Passed/Approved","Law passed","","29/03/2014",""
"5615","Legislation","8980","Passed/Approved","Law passed","","01/08/2008",""
"5614","Legislation","8960","Passed/Approved","Law passed","","01/09/2016",""
"5613","Legislation","8889","Passed/Approved","Law passed","","12/05/1972",""
"5612","Legislation","8875","Passed/Approved","Law passed","","24/01/1994",""
"5611","Legislation","8863","Passed/Approved","Law passed","","25/12/2016",""
"5610","Legislation","8850","Passed/Approved","Law passed","","06/02/2003",""
"5609","Legislation","8843","Passed/Approved","Law passed","","03/09/2012",""
"5608","Legislation","8832","Passed/Approved","Law passed","","27/02/2013",""
"5607","Legislation","8816","Passed/Approved","Law passed","","13/05/2005",""
"5606","Legislation","8809","Passed/Approved","Law passed","","11/12/2013",""
"5605","Legislation","8930","Passed/Approved","Law passed","","12/05/2003",""
"5604","Legislation","8924","Passed/Approved","Law passed","","07/07/2016",""
"5603","Legislation","8920","Passed/Approved","Law passed","","07/12/2017",""
"5602","Legislation","8916","Passed/Approved","Law passed","","10/08/2016",""
"5601","Legislation","9324","Passed/Approved","Law passed","","20/11/2011",""
"5600","Legislation","9224","Passed/Approved","Law passed","","25/12/2010",""
"5599","Legislation","9208","Passed/Approved","Law passed","","25/01/2013",""
"5598","Legislation","9192","Passed/Approved","Law passed","","08/10/2010",""
"5597","Legislation","9130","Passed/Approved","Law passed","","02/08/2016",""
"5596","Legislation","9226","Passed/Approved","Law passed","","11/05/1999",""
"5595","Legislation","9084","Passed/Approved","Law passed","","29/12/2010",""
"5594","Legislation","9054","Passed/Approved","Law passed","","25/12/2008",""
"5593","Legislation","8954","Passed/Approved","Law passed","","25/12/1960",""
"5592","Legislation","8952","Passed/Approved","Law passed","","25/12/1957",""
"5591","Legislation","8906","Passed/Approved","Law passed","","26/11/2002",""
"5590","Legislation","8902","Passed/Approved","Law passed","","01/10/2012",""
"5589","Legislation","8900","Passed/Approved","Law passed","","25/12/2018",""
"5588","Legislation","8896","Passed/Approved","Law passed","","14/12/2015",""
"5587","Legislation","8888","Passed/Approved","Law passed","","23/12/2009",""
"5586","Legislation","8887","Passed/Approved","Law passed","","15/08/2014",""
"5585","Legislation","8884","Passed/Approved","Law passed","","03/10/2014",""
"5584","Legislation","8878","Passed/Approved","Law passed","","14/02/2018",""
"5583","Legislation","8865","Passed/Approved","Law passed","","25/12/2013",""
"5582","Legislation","8861","Passed/Approved","Law passed","","09/09/2007",""
"5581","Legislation","8842","Passed/Approved","Law passed","","14/12/2015",""
"5580","Legislation","8826","Passed/Approved","Law passed","","21/05/1957",""
"5579","Legislation","8798","Passed/Approved","Law passed","","15/01/2003",""
"5578","Legislation","8792","Passed/Approved","Law passed","","25/12/2016",""
"5577","Legislation","8794","Passed/Approved","Law passed","","22/11/2018",""
"5576","Legislation","8757","Passed/Approved","Law passed","","21/07/2016",""
"5575","Legislation","8795","Passed/Approved","Law passed","","18/09/1948",""
"5574","Legislation","8834","Passed/Approved","Law passed","","25/12/2014",""
"5573","Legislation","8894","Passed/Approved","Law passed","","29/12/2009",""
"5572","Legislation","8982","Passed/Approved","Law passed","","22/01/2018",""
"5571","Legislation","8800","Passed/Approved","Law passed","","11/02/2009",""
"5570","Legislation","8838","Passed/Approved","Law passed","","01/01/2015",""
"5569","Legislation","9146","Passed/Approved","Law passed","","01/08/2017",""
"5568","Legislation","9024","Passed/Approved","Law passed","","22/01/2016",""
"5567","Legislation","9022","Passed/Approved","Law passed","","22/01/2016",""
"5566","Legislation","9193","Passed/Approved","Law passed","","08/08/2019",""
"5565","Legislation","8818","Passed/Approved","Law passed","","12/11/1964",""
"5564","Legislation","9189","Passed/Approved","Law passed","","29/03/2019",""
"5563","Legislation","9191","Passed/Approved","Law passed","","11/02/2019",""
"5562","Legislation","9018","Passed/Approved","Law passed","","10/06/2017",""
"5561","Legislation","9187","Passed/Approved","Law passed","","05/04/2019",""
"5560","Legislation","9195","Passed/Approved","Law passed","","24/06/2019",""
"5559","Legislation","9197","Passed/Approved","Law passed","","10/07/2019",""
"5558","Legislation","9207","Passed/Approved","Law passed","","01/06/2017",""
"5557","Legislation","9203","Passed/Approved","Law passed","","30/05/2019",""
"5556","Legislation","9205","Passed/Approved","Law passed","","18/02/2019",""
"5555","Legislation","9211","Passed/Approved","Law passed","","09/11/2004",""
"5554","Legislation","9213","Passed/Approved","Law passed","","22/05/2019",""
"5553","Legislation","9215","Passed/Approved","Law passed","","03/06/2019",""
"5552","Legislation","9217","Passed/Approved","Law passed","","25/12/2019",""
"5551","Legislation","9219","Passed/Approved","Law passed","","01/08/2019",""
"5550","Legislation","9225","Passed/Approved","Law passed","","14/09/2018",""
"5549","Legislation","9229","Passed/Approved","Law passed","","23/11/2018",""
"5548","Legislation","8949","Passed/Approved","Law passed","","13/07/1982",""
"5547","Legislation","8951","Passed/Approved","Law passed","","20/06/1977",""
"5546","Legislation","8953","Passed/Approved","Law passed","","31/05/2012",""
"5545","Legislation","8955","Passed/Approved","Law passed","","29/05/2009",""
"5544","Legislation","8959","Passed/Approved","Law passed","","01/02/1985",""
"5543","Legislation","8969","Passed/Approved","Law passed","","07/05/1997",""
"5542","Legislation","8967","Passed/Approved","Law passed","","05/07/1996",""
"5541","Legislation","8971","Passed/Approved","Law passed","","15/10/1993",""
"5540","Legislation","8973","Passed/Approved","Law passed","","14/01/2016",""
"5539","Legislation","8983","Passed/Approved","Law passed","","25/12/1999",""
"5538","Legislation","8999","Passed/Approved","Law passed","","19/12/2011",""
"5537","Legislation","9003","Passed/Approved","Law passed","","25/12/2008",""
"5536","Legislation","9005","Passed/Approved","Law passed","","25/12/2003",""
"5535","Legislation","9007","Passed/Approved","Law passed","","25/12/1991",""
"5534","Legislation","9019","Passed/Approved","Law passed","","25/12/1999",""
"5533","Legislation","9015","Passed/Approved","Law passed","","25/12/2016",""
"5532","Legislation","9017","Passed/Approved","Law passed","","25/12/2009",""
"5531","Legislation","9027","Passed/Approved","Law passed","","16/04/2016",""
"5530","Legislation","9043","Passed/Approved","Law passed","","11/07/2014",""
"5529","Legislation","9045","Passed/Approved","Law passed","","13/07/2000",""
"5528","Legislation","9047","Passed/Approved","Law passed","","04/03/2018",""
"5527","Legislation","9053","Passed/Approved","Law passed","","22/09/2002",""
"5526","Legislation","9059","Passed/Approved","Law passed","","02/08/2013",""
"5525","Legislation","9087","Passed/Approved","Law passed","","01/01/2016",""
"5524","Legislation","9095","Passed/Approved","Law passed","","10/06/2009",""
"5523","Legislation","9099","Passed/Approved","Law passed","","25/12/1997",""
"5522","Legislation","9101","Passed/Approved","Law passed","","28/06/2000",""
"5521","Legislation","9107","Passed/Approved","Law passed","","12/06/2008",""
"5520","Legislation","9133","Passed/Approved","Law passed","","08/01/2015",""
"5519","Legislation","9139","Passed/Approved","Law passed","","15/04/1997",""
"5518","Legislation","9147","Passed/Approved","Law passed","","22/06/2017",""
"5517","Legislation","9159","Passed/Approved","Law passed","","20/08/2000",""
"5516","Legislation","9173","Passed/Approved","Law passed","","31/12/2014",""
"5515","Legislation","9209","Passed/Approved","Law passed","","30/04/2017",""
"5514","Legislation","9199","Passed/Approved","Law passed","","08/07/2019",""
"5513","Legislation","9344","Passed/Approved","Law passed","","14/03/2019",""
"5512","Legislation","1432","Amended","Law amended","","04/07/1996",""
"5511","Legislation","1441","Amended","Law amended","","01/11/2012",""
"5510","Legislation","1455","Amended","Law amended","","25/12/2013",""
"5509","Legislation","1156","Amended","Law amended","","25/12/2016",""
"5508","Legislation","1158","Amended","Law amended","","25/12/2018",""
"5507","Legislation","1159","Amended","Law amended","","25/12/2016",""
"5506","Legislation","1161","Amended","Law amended","","25/12/2017",""
"5505","Legislation","1671","Amended","Law amended","","26/04/2017",""
"5504","Legislation","1194","Amended","Law amended","","25/12/2008",""
"5503","Legislation","1218","Amended","Law amended","","19/05/2010",""
"5502","Legislation","1219","Amended","Law amended","","22/10/2008",""
"5501","Legislation","1402","Amended","Law amended","","25/12/2007",""
"5500","Legislation","1250","Amended","Law amended","","17/09/2009",""
"5499","Legislation","1252","Amended","Law amended","","25/12/2011",""
"5498","Legislation","1255","Amended","Law amended","","25/12/2012",""
"5497","Legislation","1254","Amended","Law amended","","25/12/2011",""
"5496","Legislation","1530","Amended","Law amended","","25/12/2015",""
"5495","Legislation","1561","Amended","Law amended","","20/05/2016",""
"5494","Legislation","1639","Amended","Law amended","","01/12/2014",""
"5493","Legislation","1655","Amended","Law amended","","01/04/2010",""
"5492","Legislation","1658","Amended","Law amended","","01/07/2013",""
"5491","Legislation","1675","Amended","Law amended","","03/07/2014",""
"5490","Legislation","1678","Amended","Law amended","","17/10/2014",""
"5489","Legislation","1680","Amended","Law amended","","01/01/2012",""
"5488","Legislation","1152","Amended","Law amended","","25/12/2016",""
"5487","Legislation","1292","Amended","Law amended","","25/12/2013",""
"5486","Legislation","1712","Amended","Law amended","","01/06/2008",""
"5485","Legislation","1737","Amended","Law amended","","20/11/2012",""
"5484","Legislation","1739","Amended","Law amended","","07/07/2011",""
